id,name
2930,Manga Kanuri
2931,Duhwa
2932,Khanty
2933,Kawacha
2934,Lubila
2935,Ngkâlmpw Kanum
2936,Kaivi
2937,Ukaan
2938,Tyap
2939,Vono
2940,Kamantan
2941,Kobiana
2942,Kalanga
2943,Kela (Papua New Guinea)
2944,Gula (Central African Republic)
2945,Nubi
2946,Kinalakna
2947,Kanga
2948,Kamo
2949,Katla
2950,Koenoem
2951,Kaian
2952,Kami (Tanzania)
2953,Kete
2954,Kabwari
2955,Kachama-Ganjule
2956,Korandje
2957,Konongo
2958,Worimi
2959,Kutu
2960,Yankunytjatjara
2961,Makonde
2962,Mamusi
2963,Seba
2964,Tem
2965,Kumam
2966,Karamojong
2967,Numèè
2968,Tsikimba
2969,Kagoma
2970,Kunda
2971,Kaningdon-Nindem
2972,Koch
2973,Karaim
2974,Kuy
2975,Kadaru
2976,Koneraw
2977,Kam
2978,Keder
2979,Kwaja
2980,Kabuverdianu
2981,Kélé
2982,Keiga
2983,Kerewe
2984,Eastern Keres
2985,Kpessi
2986,Tese
2987,Keak
2988,Kei
2989,Kadar
2990,Kekchí
2991,Kela (Democratic Republic of Congo)
2992,Kemak
2993,Kenyang
2994,Kakwa
2995,Kaikadi
2996,Kamar
2997,Kera
2998,Kugbo
2999,Ket
3000,Akebu
3001,Kanikkaran
3002,West Kewa
3003,Kukna
3004,Kupia
3005,Kukele
3006,Kodava
3007,Northwestern Kolami
3008,Konda-Dora
3009,Korra Koraga
3010,Kota (India)
3011,Koya
3012,Kudiya
3013,Kurichiya
3014,Kannada Kurumba
3015,Kemiehua
3016,Kinnauri
3017,Kung
3018,Khunsari
3019,Kuk
3020,Koro (Côte d'Ivoire)
3021,Korwa
3022,Korku
3023,Kachhi
3024,Bilaspuri
3025,Kanjari
3026,Katkari
3027,Kurmukar
3028,Kharam Naga
3029,Kullu Pahari
3030,Kumaoni
3031,Koromfé
3032,Koyaga
3033,Kawe
3034,Komering
3035,Kube
3036,Kusunda
3037,Selangor Sign Language
3038,Gamale Kham
3039,Kaiwá
3040,Kunggari
3041,Karipúna
3042,Karingani
3043,Krongo
3044,Kaingang
3045,Kamoro
3046,Abun
3047,Kumbainggar
3048,Somyev
3049,Kobol
3050,Karas
3051,Karon Dori
3052,Kamaru
3053,Kyerung
3054,Khasi
3055,Lü
3056,Tukang Besi North
3057,Bädi Kanum
3058,Korowai
3059,Khuen
3060,Khams Tibetan
3061,Kehu
3062,Kuturmi
3063,Halh Mongolian
3064,Lusi
3065,Khmer
3066,Khandesi
3067,Khotanese
3068,Kapori
3069,Koyra Chiini Songhay
3070,Kharia
3071,Kasua
3072,Khamti
3073,Nkhumbi
3074,Khvarshi
3075,Khowar
3076,Kanu
3077,Kele (Democratic Republic of Congo)
3078,Keapara
3079,Kim
3080,Koalib
3081,Kickapoo
3082,Koshin
3083,Kibet
3084,Eastern Parbate Kham
3085,Kimaama
3086,Kilmeri
3087,Kitsai
3088,Kilivila
3089,Kikuyu
3090,Kariya
3091,Karagas
3092,Kinyarwanda
3093,Kiowa
3094,Sheshi Kham
3095,Kosadle
3096,Kirghiz
3097,Kis
3098,Agob
3099,Kirmanjki (individual language)
3100,Kimbu
3101,Northeast Kiwai
3102,Khiamniungan Naga
3103,Kirikiri
3104,Kisi
3105,Mlap
3106,Q'anjob'al
3107,Coastal Konjo
3108,Southern Kiwai
3109,Kisar
3110,Khalaj
3111,Khmu
3112,Khakas
3113,Zabana
3114,Khinalugh
3115,Highland Konjo
3116,Western Parbate Kham
3117,Kháng
3118,Kunjen
3119,Harijan Kinnauri
3120,Pwo Eastern Karen
3121,Western Keres
3122,Kurudu
3123,East Kewa
3124,Phrae Pwo Karen
3125,Kashaya
3126,Kaikavian Literary Language
3127,Ramopa
3128,Erave
3129,Bumthangkha
3130,Kakanda
3131,Kwerisa
3132,Odoodee
3133,Kinuku
3134,Kakabe
3135,Kalaktang Monpa
3136,Mabaka Valley Kalinga
3137,Khün
3138,Kagulu
3139,Kako
3140,Kokota
3141,Kosarek Yale
3142,Kiong
3143,Kon Keu
3144,Karko
3145,Gugubera
3146,Kaiku
3147,Kir-Balar
3148,Giiwo
3149,Koi
3150,Tumi
3151,Kangean
3152,Teke-Kukuya
3153,Kohin
3154,Guugu Yimidhirr
3155,Kaska
3156,Klamath-Modoc
3157,Kiliwa
3158,Kolbila
3159,Gamilaraay
3160,Kulung (Nepal)
3161,Kendeje
3162,Tagakaulo
3163,Weliki
3164,Kalumpang
3165,Turkic Khalaj
3166,Kono (Nigeria)
3167,Kagan Kalagan
3168,Migum
3169,Kalenjin
3170,Kapya
3171,Kamasa
3172,Rumu
3173,Khaling
3174,Kalasha
3175,Nukna
3176,Klao
3177,Maskelynes
3178,Tado
3179,Koluwawa
3180,Kalao
3181,Kabola
3182,Konni
3183,Kimbundu
3184,Southern Dong
3185,Majukayang Kalinga
3186,Bakole
3187,Kare (Papua New Guinea)
3188,Kâte
3189,Kalam
3190,Kami (Nigeria)
3191,Kumarbhag Paharia
3192,Limos Kalinga
3193,Tanudan Kalinga
3194,Kom (India)
3195,Awtuw
3196,Kwoma
3197,Gimme
3198,Kwama
3199,Northern Kurdish
3200,Kamasau
3201,Kemtuik
3202,Kanite
3203,Karipúna Creole French
3204,Komo (Democratic Republic of Congo)
3205,Waboda
3206,Koma
3207,Khorasani Turkish
3208,Dera (Nigeria)
3209,Lubuagan Kalinga
3210,Central Kanuri
3211,Konda
3212,Kankanaey
3213,Mankanya
3214,Koongo
3215,Kanufi
3216,Western Kanjobal
3217,Kuranko
3218,Keninjal
3219,Kanamarí
3220,Konkani (individual language)
3221,Kono (Sierra Leone)
3222,Kwanja
3223,Kintaq
3224,Kaningra
3225,Kensiu
3226,Panoan Katukína
3227,Kono (Guinea)
3228,Tabo
3229,Kung-Ekoka
3230,Kendayan
3231,Kanyok
3232,Kalamsé
3233,Konomala
3234,Kpati
3235,Kodi
3236,Kacipo-Balesi
3237,Kubi
3238,Cogui
3239,Koyo
3240,Komi-Permyak
3241,Konkani (macrolanguage)
3242,Kol (Papua New Guinea)
3243,Komi
3244,Kongo
3245,Konzo
3246,Waube
3247,Kota (Gabon)
3248,Korean
3249,Kosraean
3250,Lagwan
3251,Koke
3252,Kudu-Camo
3253,Kugama
3254,Koyukon
3255,Korak
3256,Kutto
3257,Mullu Kurumba
3258,Curripaco
3259,Koba
3260,Kpelle
3261,Komba
3262,Kapingamarangi
3263,Kplang
3264,Kofei
3265,Karajá
3266,Kpan
3267,Kpala
3268,Koho
3269,Kepkiriwát
3270,Ikposo
3271,Korupun-Sela
3272,Korafe-Yegha
3273,Tehit
3274,Karata
3275,Kafoa
3276,Komi-Zyrian
3277,Kobon
3278,Mountain Koiali
3279,Koryak
3280,Kupsabiny
3281,Mum
3282,Kovai
3283,Doromu-Koki
3284,Koy Sanjaq Surat
3285,Kalagan
3286,Kakabai
3287,Khe
3288,Kisankasa
3289,Koitabu
3290,Koromira
3291,Kotafon Gbe
3292,Kyenele
3293,Khisa
3294,Kaonde
3295,Eastern Krahn
3296,Kimré
3297,Krenak
3298,Kimaragang
3299,Northern Kissi
3300,Klias River Kadazan
3301,Seroa
3302,Okolod
3303,Kandas
3304,Mser
3305,Koorete
3306,Korana
3307,Kumhali
3308,Karkin
3309,Karachay-Balkar
3310,Kairui-Midiki
3311,Panará
3312,Koro (Vanuatu)
3313,Kurama
3314,Krio
3315,Kinaray-A
3316,Kerek
3317,Karelian
3318,Sapo
3319,Korop
3320,Krung
3321,Gbaya (Sudan)
3322,Tumari Kanuri
3323,Kurukh
3324,Kavet
3325,Western Krahn
3326,Karon
3327,Kryts
3328,Sota Kanum
3329,Shuwa-Zamani
3330,Shambala
3331,Southern Kalinga
3332,Kuanua
3333,Kuni
3334,Bafia
3335,Kusaghe
3336,Kölsch
3337,Krisa
3338,Uare
3339,Kansa
3340,Kumalu
3341,Kumba
3342,Kasiguranin
3343,Kofa
3344,Kaba
3345,Kwaami
3346,Borong
3347,Southern Kisi
3348,Winyé
3349,Khamyang
3350,Kusu
3351,S'gaw Karen
3352,Kedang
3353,Kharia Thar
3354,Kodaku
3355,Katua
3356,Kambaata
3357,Kholok
3358,Kokata
3359,Nubri
3360,Kwami
3361,Kalkutung
3362,Karanga
3363,North Muyu
3364,Plapo Krumen
3365,Kaniet
3366,Koroshi
3367,Kurti
3368,Karitiâna
3369,Kuot
3370,Kaduo
3371,Katabaga
3372,South Muyu
3373,Ketum
3374,Kituba (Democratic Republic of Congo)
3375,Eastern Katu
3376,Kato
3377,Kaxararí
3378,Kango (Bas-Uélé District)
3379,Juǀʼhoan
3380,Kuanyama
3381,Kutep
3382,Kwinsu
3383,'Auhelawa
3384,Kuman (Papua New Guinea)
3385,Western Katu
3386,Kupa
3387,Kushi
3388,Kuikúro-Kalapálo
3389,Kuria
3390,Kepo'
3391,Kulere
3392,Kumyk
3393,Kunama
3394,Kumukio
3395,Kunimaipa
3396,Karipuna
3397,Kurdish
3398,Kusaal
3399,Kutenai
3400,Upper Kuskokwim
3401,Kur
3402,Kpagua
3403,Kukatja
3404,Kuuku-Ya'u
3405,Kunza
3406,Bagvalal
3407,Kubu
3408,Kove
3409,Kui (Indonesia)
3410,Kalabakan
3411,Kabalai
3412,Kuni-Boazi
3413,Komodo
3414,Kwang
3415,Psikye
3416,Korean Sign Language
3417,Kayaw
3418,Kendem
3419,Border Kuna
3420,Dobel
3421,Kompane
3422,Geba Karen
3423,Kerinci
3424,Lahta Karen
3425,Yinbaw Karen
3426,Kola
3427,Wersing
3428,Parkari Koli
3429,Yintale Karen
3430,Tsakwambo
3431,Dâw
3432,Kwa
3433,Likwala
3434,Kwaio
3435,Kwerba
3436,Kwara'ae
3437,Sara Kaba Deme
3438,Kowiai
3439,Awa-Cuaiquer
3440,Kwanga
3441,Kwakiutl
3442,Kofyar
3443,Kwambi
3444,Kwangali
3445,Kwomtari
3446,Kodia
3447,Kwer
3448,Kwese
3449,Kwesten
3450,Kwakum
3451,Sara Kaba Náà
3452,Kwinti
3453,Khirwar
3454,San Salvador Kongo
3455,Kwadi
3456,Kairiru
3457,Krobu
3458,Konso
3459,Brunei
3460,Manumanaw Karen
3461,Karo (Ethiopia)
3462,Keningau Murut
3463,Kulfa
3464,Zayein Karen
3465,Nepali Kurux
3466,Northern Khmer
3467,Kanowit-Tanjong Melanau
3468,Kanoé
3469,Wadiyara Koli
3470,Smärky Kanum
3471,Koro (Papua New Guinea)
3472,Kangjia
3473,Koiwat
3474,Kui (India)
3475,Kuvi
3476,Konai
3477,Likuba
3478,Kayong
3479,Kerewo
3480,Kwaya
3481,Butbut Kalinga
3482,Kyaka
3483,Karey
3484,Krache
3485,Kouya
3486,Keyagana
3487,Karok
3488,Kiput
3489,Karao
3490,Kamayo
3491,Kalapuya
3492,Kpatili
3493,Northern Binukidnon
3494,Kelon
3495,Kang
3496,Kenga
3497,Kuruáya
3498,Baram Kayan
3499,Kayagar
3500,Western Kayah
3501,Kayort
3502,Kudmali
3503,Rapoisi
3504,Kambaira
3505,Kayabí
3506,Western Karaboro
3507,Kaibobo
3508,Bondoukou Kulango
3509,Kadai
3510,Kosena
3511,Da'a Kaili
3512,Kikai
3513,Kelabit
3514,Kazukuru
3515,Kayeli
3516,Kais
3517,Kokola
3518,Kaningi
3519,Kaidipang
3520,Kaike
3521,Karang
3522,Sugut Dusun
3523,Kayupulau
3524,Komyandaret
3525,Karirí-Xocó
3526,Kamarian
3527,Kango (Tshopo District)
3528,Kalabra
3529,Southern Subanen
3530,Linear A
3531,Lacandon
3532,Ladino
3533,Pattani
3534,Lafofa
3535,Langi
3536,Lahnda
3537,Lambya
3538,Lango (Uganda)
3539,Laka (Nigeria)
3540,Lalia
3541,Lamba
3542,Laru
3543,Lao
3544,Laka (Chad)
3545,Qabiao
3546,Larteh
3547,Lama (Togo)
3548,Latin
3549,Laba
3550,Latvian
3551,Lauje
3552,Tiwa
3553,Lama Bai
3554,Aribwatsa
3555,Label
3556,Lakkia
3557,Lak
3558,Tinani
3559,Laopang
3560,La'bi
3561,Ladakhi
3562,Central Bontok
3563,Libon Bikol
3564,Lodhi
3565,Rmeet
3566,Laven
3567,Wampar
3568,Lohorung
3569,Libyan Sign Language
3570,Lachi
3571,Labu
3572,Lavatbura-Lamusong
3573,Tolaki
3574,Lawangan
3575,Lamalama
3576,Lardil
3577,Legenyem
3578,Lola
3579,Loncong
3580,Lubu
3581,Luchazi
3582,Lisela
3583,Tungag
3584,Western Lawa
3585,Luhu
3586,Lisabata-Nuniali
3587,Kla-Dan
3588,Dũya
3589,Luri
3590,Lenyima
3591,Lamja-Dengsa-Tola
3592,Laari
3593,Lemoro
3594,Leelau
3595,Kaan
3596,Landoma
3597,Láadan
3598,Loo
3599,Tso
3600,Lufu
3601,Lega-Shabunda
3602,Lala-Bisa
3603,Leco
3604,Lendu
3605,Lyélé
3606,Lelemi
3607,Lenje
3608,Lemio
3609,Lengola
3610,Leipon
3611,Lele (Democratic Republic of Congo)
3612,Nomaande
3613,Lenca
3614,Leti (Cameroon)
3615,Lepcha
3616,Lembena
3617,Lenkau
3618,Lese
3619,Lesing-Gelimi
3620,Kara (Papua New Guinea)
3621,Lamma
3622,Ledo Kaili
3623,Luang
3624,Lemolang
3625,Lezghian
3626,Lefa
3627,Lingua Franca Nova
3628,Lungga
3629,Laghu
3630,Lugbara
3631,Laghuu
3632,Lengilu
3633,Lingarak
3634,Wala
3635,Lega-Mwenga
3636,T'apo
3637,Logba
3638,Lengo
3639,Pahi
3640,Longgu
3641,Ligenza
3642,Laha (Viet Nam)
3643,Laha (Indonesia)
3644,Lahu Shi
3645,Lahul Lohar
3646,Lhomi
3647,Lahanan
3648,Lhokpu
3649,Mlahsö
3650,Lo-Toga
3651,Lahu
3652,West-Central Limba
3653,Likum
3654,Hlai
3655,Nyindrou
3656,Likila
3657,Limbu
3658,Ligbi
3659,Lihir
3660,Ligurian
3661,Lika
3662,Lillooet
3663,Limburgan
3664,Lingala
3665,Liki
3666,Sekpele
3667,Libido
3668,Liberian English
3669,Lisu
3670,Lithuanian
3671,Logorik
3672,Liv
3673,Col
3674,Liabuku
3675,Banda-Bambari
3676,Libinza
3677,Golpa
3678,Rampi
3679,Laiyolo
3680,Li'o
3681,Lampung Api
3682,Yirandali
3683,Yuru
3684,Lakalei
3685,Kabras
3686,Kucong
3687,Lakondê
3688,Kenyi
3689,Lakha
3690,Laki
3691,Remun
3692,Laeko-Libuat
3693,Kalaamaya
3694,Lakon
3695,Khayo
3696,Päri
3697,Kisa
3698,Lakota
3699,Kungkari
3700,Lokoya
3701,Lala-Roba
3702,Lolo
3703,Lele (Guinea)
3704,Ladin
3705,Lele (Papua New Guinea)
3706,Hermit
3707,Lole
3708,Lamu
3709,Teke-Laali
3710,Ladji Ladji
3711,Lelak
3712,Lilau
3713,Lasalimu
3714,Lele (Chad)
3715,North Efate
3716,Lolak
3717,Lithuanian Sign Language
3718,Lau
3719,Lauan
3720,East Limba
3721,Merei
3722,Limilngan
3723,Lumun
3724,Pévé
3725,South Lembata
3726,Lamogai
3727,Lambichhong
3728,Lombi
3729,West Lembata
3730,Lamkang
3731,Hano
3732,Lambadi
3733,Lombard
3734,Limbum
3735,Lamatuka
3736,Lamalera
3737,Lamenu
3738,Lomaiviti
3739,Lake Miwok
3740,Laimbue
3741,Lamboya
3742,Lumbee
3743,Langbashe
3744,Mbalanhu
3745,Lundayeh
3746,Langobardic
3747,Lanoh
3748,Daantanai'
3749,Leningitij
3750,South Central Banda
3751,Langam
3752,Lorediakarkar
3753,Lango (South Sudan)
3754,Lamnso'
3755,Longuda
3756,Lanima
3757,Lonzo
3758,Loloda
3759,Lobi
3760,Inonhan
3761,Saluan
3762,Logol
3763,Logo
3764,Narim
3765,Loma (Côte d'Ivoire)
3766,Lou
3767,Loko
3768,Mongo
3769,Loma (Liberia)
3770,Malawi Lomwe
3771,Lombo
3772,Lopa
3773,Lobala
3774,Téén
3775,Loniu
3776,Otuho
3777,Louisiana Creole
3778,Lopi
3779,Tampias Lobu
3780,Loun
3781,Loke
3782,Lozi
3783,Lelepa
3784,Lepki
3785,Long Phuri Naga
3786,Lipo
3787,Lopit
3788,Rara Bakati'
3789,Northern Luri
3790,Laurentian
3791,Laragia
3792,Marachi
3793,Loarki
3794,Lari
3795,Marama
3796,Lorang
3797,Laro
3798,Southern Yamphu
3799,Larantuka Malay
3800,Larevat
3801,Lemerig
3802,Lasgerdi
3803,Lishana Deni
3804,Lusengo
3805,Lish
3806,Lashi
3807,Latvian Sign Language
3808,Saamia
3809,Tibetan Sign Language
3810,Laos Sign Language
3811,Panamanian Sign Language
3812,Aruop
3813,Lasi
3814,Trinidad and Tobago Sign Language
3815,Sivia Sign Language
3816,Mauritian Sign Language
3817,Late Middle Chinese
3818,Latgalian
3819,Thur
3820,Leti (Indonesia)
3821,Latundê
3822,Tsotso
3823,Tachoni
3824,Latu
3825,Luxembourgish
3826,Luba-Lulua
3827,Luba-Katanga
3828,Aringa
3829,Ludian
3830,Luvale
3831,Laua
3832,Ganda
3833,Luiseno
3834,Luna
3835,Lunanakha
3836,Olu'bo
3837,Luimbi
3838,Lunda
3839,Luo (Kenya and Tanzania)
3840,Lumbu
3841,Lucumi
3842,Laura
3843,Lushai
3844,Lushootseed
3845,Lumba-Yakkha
3846,Luwati
3847,Luo (Cameroon)
3848,Luyia
3849,Southern Luri
3850,Maku'a
3851,Lavi
3852,Lavukaleve
3853,Standard Latvian
3854,Levuka
3855,Lwalu
3856,Lewo Eleng
3857,Wanga
3858,White Lachi
3859,Eastern Lawa
3860,Laomian
3861,Luwo
3862,Malawian Sign Language
3863,Lewotobi
3864,Lawu
3865,Lewo
3866,Layakha
3867,Lyngngam
3868,Luyana
3869,Literary Chinese
3870,Litzlitz
3871,Leinong Naga
3872,Laz
3873,San Jerónimo Tecóatl Mazatec
3874,Yutanduchi Mixtec
3875,Madurese
3876,Bo-Rukul
3877,Mafa
3878,Magahi
3879,Marshallese
3880,Maithili
3881,Jalapa De Díaz Mazatec
3882,Makasar
3883,Malayalam
3884,Mam
3885,Mandingo
3886,Chiquihuitlán Mazatec
3887,Marathi
3888,Masai
3889,San Francisco Matlatzinca
3890,Huautla Mazatec
3891,Sateré-Mawé
3892,Mampruli
3893,North Moluccan Malay
3894,Central Mazahua
3895,Higaonon
3896,Western Bukidnon Manobo
3897,Macushi
3898,Dibabawon Manobo
3899,Molale
3900,Baba Malay
3901,Mangseng
3902,Ilianen Manobo
3903,Nadëb
3904,Malol
3905,Maxakalí
3906,Ombamba
3907,Macaguán
3908,Mbo (Cameroon)
3909,Malayo
3910,Maisin
3911,Nukak Makú
3912,Sarangani Manobo
3913,Matigsalug Manobo
3914,Mbula-Bwazza
3915,Mbulungish
3916,Maring
3917,Mari (East Sepik Province)
3918,Memoni
3919,Amoltepec Mixtec
3920,Maca
3921,Machiguenga
3922,Bitur
3923,Sharanahua
3924,Itundujia Mixtec
3925,Matsés
3926,Mapoyo
3927,Maquiritari
3928,Mese
3929,Mvanip
3930,Mbunda
3931,Macaguaje
3932,Malaccan Creole Portuguese
3933,Masana
3934,Coatlán Mixe
3935,Makaa
3936,Ese
3937,Menya
3938,Mambai
3939,Mengisa
3940,Cameroon Mambila
3941,Minanibai
3942,Mawa (Chad)
3943,Mpiemo
3944,South Watut
3945,Mawan
3946,Mada (Nigeria)
3947,Morigi
3948,Male (Papua New Guinea)
3949,Mbum
3950,Maba (Chad)
3951,Moksha
3952,Massalat
3953,Maguindanaon
3954,Mamvu
3955,Mangbetu
3956,Mangbutu
3957,Maltese Sign Language
3958,Mayogo
3959,Mbati
3960,Mbala
3961,Mbole
3962,Mandar
3963,Maria (Papua New Guinea)
3964,Mbere
3965,Mboko
3966,Santa Lucía Monteverde Mixtec
3967,Mbosi
3968,Dizin
3969,Male (Ethiopia)
3970,Suruí Do Pará
3971,Menka
3972,Ikobi
3973,Marra
3974,Melpa
3975,Mengen
3976,Megam
3977,Southwestern Tlaxiaco Mixtec
3978,Midob
3979,Meyah
3980,Mekeo
3981,Central Melanau
3982,Mangala
3983,Mende (Sierra Leone)
3984,Kedah Malay
3985,Miriwoong
3986,Merey
3987,Meru
3988,Masmaje
3989,Mato
3990,Motu
3991,Mano
3992,Maaka
3993,Hassaniyya
3994,Menominee
3995,Pattani Malay
3996,Bangka
3997,Mba
3998,Mendankwe-Nkwen
3999,Morisyen
4000,Naki
4001,Mogofin
4002,Matal
4003,Wandala
4004,Mefele
4005,North Mofu
4006,Putai
4007,Marghi South
4008,Cross River Mbembe
4009,Mbe
4010,Makassar Malay
4011,Moba
4012,Marrithiyel
4013,Mexican Sign Language
4014,Mokerang
4015,Mbwela
4016,Mandjak
4017,Mulaha
4018,Melo
4019,Mayo
4020,Mabaan
4021,Middle Irish (900-1200)
4022,Mararit
4023,Morokodo
4024,Moru
4025,Mango
4026,Maklew
4027,Mpumpong
4028,Makhuwa-Meetto
4029,Lijili
4030,Abureni
4031,Mawes
4032,Maleu-Kilenge
4033,Mambae
4034,Mbangi
4035,Meta'
4036,Eastern Magar
4037,Malila
4038,Mambwe-Lungu
4039,Manda (Tanzania)
4040,Mongol
4041,Mailu
4042,Matengo
4043,Matumbi
4044,Mbunga
4045,Mbugwe
4046,Manda (India)
4047,Mahongwe
4048,Mocho
4049,Mbugu
4050,Besisi
4051,Mamaa
4052,Margu
4053,Ma'di
4054,Mogholi
4055,Mungaka
4056,Mauwake
4057,Makhuwa-Moniga
4058,Mócheno
4059,Mashi (Zambia)
4060,Balinese Malay
4061,Mandan
4062,Eastern Mari
4063,Buru (Indonesia)
4064,Mandahuaca
4065,Digaro-Mishmi
4066,Mbukushu
4067,Maru
4068,Ma'anyan
4069,Mor (Mor Islands)
4070,Miami
4071,Atatláhuca Mixtec
4072,Mi'kmaq
4073,Mandaic
4074,Ocotepec Mixtec
4075,Mofu-Gudur
4076,San Miguel El Grande Mixtec
4077,Chayuco Mixtec
4078,Chigmecatitlán Mixtec
4079,Abar
4080,Mikasuki
4081,Peñoles Mixtec
4082,Alacatlatzala Mixtec
4083,Minangkabau
4084,Pinotepa Nacional Mixtec
4085,Apasco-Apoala Mixtec
4086,Mískito
4087,Isthmus Mixe
4088,Southern Puebla Mixtec
4089,Cacaloxtepec Mixtec
4090,Akoye
4091,Mixtepec Mixtec
4092,Ayutla Mixtec
4093,Coatzospan Mixtec
4094,Makalero
4095,San Juan Colorado Mixtec
4096,Northwest Maidu
4097,Muskum
4098,Tu
4099,Mwera (Nyasa)
4100,Kim Mun
4101,Mawak
4102,Matukar
4103,Mandeali
4104,Medebur
4105,Ma (Papua New Guinea)
4106,Malankuravan
4107,Malapandaram
4108,Malaryan
4109,Malavedan
4110,Miship
4111,Sauria Paharia
4112,Manna-Dora
4113,Mannan
4114,Karbi
4115,Mahali
4116,Mahican
4117,Majhi
4118,Mbre
4119,Mal Paharia
4120,Siliput
4121,Macedonian
4122,Mawchi
4123,Miya
4124,Mak (China)
4125,Dhatki
4126,Mokilese
4127,Byep
4128,Mokole
4129,Moklen
4130,Kupang Malay
4131,Mingang Doso
4132,Moikodi
4133,Bay Miwok
4134,Malas
4135,Silacayoapan Mixtec
4136,Vamale
4137,Konyanka Maninka
4138,Mafea
4139,Kituba (Congo)
4140,Kinamiging Manobo
4141,East Makian
4142,Makasae
4143,Malo
4144,Mbule
4145,Cao Lan
4146,Manambu
4147,Mal
4148,Malagasy
4149,Mape
4150,Malimpung
4151,Miltu
4152,Ilwana
4153,Malua Bay
4154,Mulam
4155,Malango
4156,Mlomp
4157,Bargam
4158,Western Maninkakan
4159,Vame
4160,Masalit
4161,Maltese
4162,To'abaita
4163,Motlav
4164,Moloko
4165,Malfaxal
4166,Malaynon
4167,Mama
4168,Momina
4169,Michoacán Mazahua
4170,Maonan
4171,Mae
4172,Mundat
4173,North Ambrym
4174,Mehináku
4175,Musar
4176,Majhwar
4177,Mukha-Dora
4178,Man Met
4179,Maii
4180,Mamanwa
4181,Mangga Buang
4182,Siawi
4183,Musak
4184,Western Xiangxi Miao
4185,Malalamai
4186,Mmaala
4187,Miriti
4188,Emae
4189,Madak
4190,Migaama
4191,Mabaale
4192,Mbula
4193,Muna
4194,Manchu
4195,Mondé
4196,Naba
4197,Mundani
4198,Eastern Mnong
4199,Mono (Democratic Republic of Congo)
4200,Manipuri
4201,Munji
4202,Mandinka
4203,Tiale
4204,Mapena
4205,Southern Mnong
4206,Min Bei Chinese
4207,Minriq
4208,Mono (USA)
4209,Mansi
4210,Mer
4211,Rennell-Bellona
4212,Mon
4213,Manikion
4214,Manyawa
4215,Moni
4216,Mwan
4217,Mocoví
4218,Mobilian
4219,Montagnais
4220,Mongondow
4221,Mohawk
4222,Mboi
4223,Monzombo
4224,Morori
4225,Mangue
4226,Mongolian
4227,Monom
4228,Mopán Maya
4229,Mor (Bomberai Peninsula)
4230,Moro
4231,Mossi
4232,Barí
4233,Mogum
4234,Mohave
4235,Moi (Congo)
4236,Molima
4237,Shekkacho
4238,Mukulu
4239,Mpoto
4240,Malak Malak
4241,Mangarrayi
4242,Machinere
4243,Majang
4244,Marba
4245,Maung
4246,Mpade
4247,Martu Wangka
4248,Mbara (Chad)
4249,Middle Watut
4250,Yosondúa Mixtec
4251,Mindiri
4252,Miu
4253,Migabac
4254,Matís
4255,Vangunu
4256,Dadibi
4257,Mian
4258,Makuráp
4259,Mungkip
4260,Mapidian
4261,Misima-Panaeati
4262,Mapia
4263,Mpi
4264,Maba (Indonesia)
4265,Mbuko
4266,Mangole
4267,Matepi
4268,Momuna
4269,Kota Bangun Kutai Malay
4270,Tlazoyaltepec Mixtec
4271,Mariri
4272,Mamasa
4273,Rajah Kabunsuwan Manobo
4274,Mbelime
4275,South Marquesan
4276,Moronene
4277,Modole
4278,Manipa
4279,Minokok
4280,Mander
4281,West Makian
4282,Mok
4283,Mandari
4284,Mosimo
4285,Murupi
4286,Mamuju
4287,Manggarai
4288,Pano
4289,Mlabri
4290,Marino
4291,Maricopa
4292,Western Magar
4293,Martha's Vineyard Sign Language
4294,Elseng
4295,Mising
4296,Mara Chin
4297,Maori
4298,Western Mari
4299,Hmwaveke
4300,Mortlockese
4301,Merlav
4302,Cheke Holo
4303,Mru
4304,Morouas
4305,North Marquesan
4306,Maria (India)
4307,Maragus
4308,Marghi Central
4309,Mono (Cameroon)
4310,Mangareva
4311,Maranao
4312,Maremgi
4313,Mandaya
4314,Marind
4315,Malay (macrolanguage)
4316,Masbatenyo
4317,Sankaran Maninka
4318,Yucatec Maya Sign Language
4319,Musey
4320,Mekwei
4321,Moraid
4322,Masikoro Malagasy
4323,Sabah Malay
4324,Ma (Democratic Republic of Congo)
4325,Mansaka
4326,Molof
4327,Agusan Manobo
4328,Vurës
4329,Mombum
4330,Maritsauá
4331,Caac
4332,Mongolian Sign Language
4333,West Masela
4334,Musom
4335,Maslam
4336,Mansoanka
4337,Moresada
4338,Aruamu
4339,Momare
4340,Cotabato Manobo
4341,Anyin Morofo
4342,Munit
4343,Mualang
4344,Mono (Solomon Islands)
4345,Murik (Papua New Guinea)
4346,Una
4347,Munggui
4348,Maiwa (Papua New Guinea)
4349,Moskona
4350,Mbe'
4351,Montol
4352,Mator
4353,Matagalpa
4354,Totontepec Mixe
4355,Wichí Lhamtés Nocten
4356,Muong
4357,Mewari
4358,Yora
4359,Mota
4360,Tututepec Mixtec
4361,Asaro'o
4362,Southern Binukidnon
4363,Tidaá Mixtec
4364,Nabi
4365,Mundang
4366,Mubi
4367,Ajumbu
4368,Mednyj Aleut
4369,Media Lengua
4370,Musgu
4371,Mündü
4372,Musi
4373,Mabire
4374,Mugom
4375,Maiwala
4376,Nyong
4377,Malvi
4378,Eastern Xiangxi Miao
