id,race_id,driver_id,constructor_id,grid,position,position_order,points,laps,status_id
2985,732,543,137,14,16,16,0.0,55,2
2986,732,544,125,16,17,17,0.0,55,30
2987,733,526,119,1,1,1,10.0,56,1
2988,733,511,148,2,2,2,8.0,56,1
2989,733,521,108,10,3,3,6.0,56,1
2990,733,527,95,11,4,4,5.0,56,1
2991,733,513,148,5,5,5,4.0,56,1
2992,733,500,149,8,6,6,3.0,56,1
2993,733,481,6,13,7,7,2.0,56,1
2994,733,538,149,7,8,8,1.0,56,1
2995,733,524,95,6,9,9,0.0,56,1
2996,733,532,140,14,10,10,0.0,55,15
2997,733,542,137,17,11,11,0.0,54,2
2998,733,543,137,18,12,12,0.0,53,3
2999,733,545,125,19,13,13,0.0,52,30
3000,734,526,119,1,1,1,10.0,57,1
3001,734,511,148,3,2,2,8.0,57,1
3002,734,524,95,9,3,3,6.0,57,1
3003,734,513,148,6,4,4,5.0,57,1
3004,734,517,95,8,5,5,4.0,57,1
3005,734,529,108,5,6,6,3.0,57,1
3006,734,532,140,12,7,7,2.0,56,15
3007,734,500,149,14,8,8,1.0,56,15
3008,734,487,6,20,9,9,0.0,56,15
3009,734,543,137,16,10,10,0.0,55,2
3010,734,506,140,15,11,11,0.0,54,32
3011,734,544,125,19,12,12,0.0,54,3
3012,734,545,125,18,13,13,0.0,53,30
3013,735,526,119,2,1,1,10.0,62,1
3014,735,481,6,13,2,2,8.0,62,1
3015,735,514,95,7,3,3,6.0,62,1
3016,735,506,140,11,4,4,5.0,62,1
3017,735,511,148,5,5,5,4.0,62,1
3018,735,521,108,8,6,6,3.0,62,1
3019,735,529,108,4,7,7,2.0,62,1
3020,735,547,149,15,8,8,1.0,62,1
3021,735,513,148,10,9,9,0.0,62,1
3022,735,532,140,18,10,10,0.0,61,15
3023,735,500,149,14,11,11,0.0,61,15
3024,735,542,137,16,12,12,0.0,61,15
3025,735,543,137,17,13,13,0.0,60,2
3026,736,524,95,1,1,1,10.0,66,1
3027,736,526,119,3,2,2,8.0,66,1
3028,736,511,148,5,3,3,6.0,66,1
3029,736,513,148,4,4,4,5.0,66,1
3030,736,508,119,6,5,5,4.0,66,1
3031,736,529,108,2,6,6,3.0,66,1
3032,736,527,95,7,7,7,2.0,65,15
3033,736,500,149,9,8,8,1.0,65,15
3034,736,487,6,16,9,9,0.0,65,15
3035,736,521,108,17,10,10,0.0,65,15
3036,736,532,140,10,11,11,0.0,63,90
3037,736,543,137,18,12,12,0.0,63,3
3038,736,542,137,13,13,13,0.0,63,3
3039,737,524,95,1,1,1,10.0,78,1
3040,737,521,108,6,2,2,8.0,78,1
3041,751,526,119,4,1,1,10.0,57,1
3042,751,481,6,1,2,2,8.0,57,1
3043,751,524,95,22,3,3,6.0,57,1
3044,751,522,77,3,4,4,5.0,57,1
3045,751,527,95,5,5,5,4.0,57,1
3046,751,529,108,7,6,6,3.0,57,1
3047,751,548,108,12,7,7,2.0,57,1
3048,751,538,149,8,8,8,1.0,57,1
3049,751,532,6,2,9,9,0.0,57,1
3050,751,500,149,13,10,10,0.0,57,1
3051,751,547,150,15,11,11,0.0,57,1
3052,751,521,151,10,12,12,0.0,56,15
3053,751,549,150,16,13,13,0.0,56,15
3054,751,513,148,17,14,14,0.0,56,15
3055,751,487,77,6,15,15,0.0,56,15
3056,751,511,148,14,16,16,0.0,56,15
3057,751,543,152,19,17,17,0.0,55,2
3058,751,531,153,20,18,18,0.0,53,30
3059,752,508,119,1,1,1,10.0,56,1
3060,752,526,119,7,2,2,8.0,56,1
3061,752,522,77,2,3,3,6.0,56,1
3062,752,527,95,5,4,4,5.0,56,1
3063,752,532,6,21,5,5,4.0,56,1
3064,752,481,6,14,6,6,3.0,56,1
3065,752,506,151,10,7,7,2.0,56,1
3066,752,513,148,22,8,8,1.0,56,1
3067,752,511,148,9,9,9,0.0,55,15
3068,752,487,77,20,10,10,0.0,55,15
3069,752,547,150,13,11,11,0.0,54,2
3070,752,545,152,15,12,12,0.0,54,2
3071,752,543,152,16,13,13,0.0,54,2
3072,752,531,153,17,14,14,0.0,53,3
3073,753,526,119,3,1,1,10.0,57,1
3074,753,524,95,4,2,2,8.0,57,1
3075,753,513,148,6,3,3,6.0,57,1
3076,753,521,151,8,4,4,5.0,57,1
3077,753,508,119,2,5,5,4.0,57,1
3078,753,506,151,19,6,6,3.0,57,1
3079,753,487,77,16,7,7,2.0,57,1
3080,753,500,149,11,8,8,1.0,57,1
3081,753,549,150,18,9,9,0.0,57,1
3082,753,522,77,1,10,10,0.0,56,15
3083,753,545,152,17,11,11,0.0,56,15
3084,753,531,153,21,12,12,0.0,55,2
3085,753,550,153,22,13,13,0.0,54,3
3086,754,481,6,1,1,1,10.0,62,1
3087,754,526,119,5,2,2,8.0,62,1
3088,754,527,95,7,3,3,6.0,62,1
3089,754,532,6,4,4,4,5.0,62,1
3090,754,524,95,8,5,5,4.0,62,1
3091,754,529,108,10,6,6,3.0,62,1
3092,754,522,77,2,7,7,2.0,62,1
3093,754,508,119,11,8,8,1.0,62,1
3094,754,513,148,6,9,9,0.0,62,1
3095,754,487,77,3,10,10,0.0,62,1
3096,754,548,108,13,11,11,0.0,62,1
3097,754,506,151,12,12,12,0.0,62,1
3098,754,521,151,15,13,13,0.0,61,15
3099,754,547,150,16,14,14,0.0,61,15
3100,754,549,150,18,15,15,0.0,61,15
3101,754,543,152,19,16,16,0.0,60,2
3102,755,481,6,2,1,1,10.0,60,1
3103,755,526,119,1,2,2,8.0,60,1
3104,755,532,6,3,3,3,6.0,60,1
3105,755,524,95,5,4,4,5.0,60,1
3106,755,487,77,4,5,5,4.0,60,1
3107,755,508,119,11,6,6,3.0,60,1
3108,755,548,108,22,7,7,2.0,60,1
3109,755,506,151,9,8,8,1.0,60,1
3110,755,511,148,7,9,9,0.0,59,15
3111,755,521,151,13,10,10,0.0,59,15
3112,755,549,150,17,11,11,0.0,59,15
3113,755,543,152,18,12,12,0.0,59,15
3114,769,524,6,1,1,1,10.0,58,1
3115,769,526,95,2,2,2,8.0,58,1
3116,769,551,95,4,3,3,6.0,58,1
3117,769,521,151,3,4,4,5.0,58,1
3118,769,508,119,6,5,5,4.0,58,1
3119,769,532,6,22,6,6,3.0,58,1
3120,769,548,108,12,7,7,2.0,57,15
3121,769,513,148,9,8,8,1.0,57,15
3122,769,511,148,8,9,9,0.0,57,15
3123,769,552,119,13,10,10,0.0,57,15
3124,769,487,77,16,11,11,0.0,57,15
3125,769,531,153,10,12,12,0.0,57,15
3126,769,529,149,7,13,13,0.0,57,15
3127,769,547,150,19,14,14,0.0,57,15
3128,769,522,77,14,15,15,0.0,57,15
3129,769,546,153,11,16,16,0.0,56,2
3130,769,553,154,20,17,17,0.0,56,2
3131,770,526,95,2,1,1,10.0,56,1
3132,770,551,95,4,2,2,8.0,56,1
3133,770,524,6,3,3,3,6.0,56,1
3134,770,521,151,5,4,4,5.0,56,1
3135,770,532,6,1,5,5,4.0,56,1
3136,770,508,119,12,6,6,3.0,56,1
3137,770,511,148,8,7,7,2.0,56,1
3138,770,552,119,11,8,8,1.0,56,1
3139,770,514,108,19,9,9,0.0,56,1
3140,770,529,149,10,10,10,0.0,56,1
3141,770,487,77,22,11,11,0.0,55,15
3142,770,522,77,15,12,12,0.0,55,15
3143,770,531,153,14,13,13,0.0,55,15
3144,770,549,150,17,14,14,0.0,55,15
3145,770,513,148,9,15,15,0.0,55,15
3146,770,546,153,18,16,16,0.0,55,15
3147,770,547,150,16,17,17,0.0,55,15
3148,770,554,151,7,18,18,0.0,55,15
3149,771,532,6,1,1,1,10.0,57,1
3150,771,551,95,2,2,2,8.0,57,1
3151,771,524,6,3,3,3,6.0,57,1
3152,771,521,151,5,4,4,5.0,57,1
3153,771,526,95,4,5,5,4.0,57,1
3154,771,554,151,6,6,6,3.0,57,1
3155,771,511,148,9,7,7,2.0,57,1
3156,771,508,119,7,8,8,1.0,57,1
3157,771,552,119,12,9,9,0.0,57,1
3158,771,548,108,10,10,10,0.0,57,1
3159,771,514,108,11,11,11,0.0,56,15
3160,771,513,148,14,12,12,0.0,56,15
3161,771,487,77,15,13,13,0.0,56,15
3162,771,545,154,22,14,14,0.0,55,2
3163,771,553,154,20,15,15,0.0,53,30
3164,771,546,153,13,16,16,0.0,51,9
3165,772,532,6,1,1,1,10.0,65,1
3166,772,551,95,4,2,2,8.0,65,1
3167,772,526,95,2,3,3,6.0,65,1
3168,772,554,151,5,4,4,5.0,65,1
3169,772,500,149,9,5,5,4.0,65,1
3170,772,548,108,11,6,6,3.0,65,1
3171,772,552,119,8,7,7,2.0,65,1
3172,772,531,153,13,8,8,1.0,64,15
3173,772,508,119,10,9,9,0.0,64,15
3174,772,487,77,12,10,10,0.0,64,15
3175,772,546,153,15,11,11,0.0,64,15
3176,772,522,77,14,12,12,0.0,64,15
3177,772,553,154,20,13,13,0.0,63,2
3178,772,545,154,21,14,14,0.0,63,2
3179,773,526,95,1,1,1,10.0,78,1
3180,773,551,95,2,2,2,8.0,78,1
3181,773,532,6,3,3,3,6.0,78,1
3182,773,508,119,4,4,4,5.0,77,15
3183,773,554,151,8,5,5,4.0,77,15
3184,773,521,151,7,6,6,3.0,77,15
3185,773,514,108,11,7,7,2.0,77,15
3186,773,524,6,16,8,8,1.0,77,15
3187,773,549,150,18,9,9,0.0,77,15
3188,773,487,77,9,10,10,0.0,77,15
3189,773,522,77,10,11,11,0.0,77,15
3190,773,548,108,5,12,12,0.0,77,15
3191,786,551,95,1,1,1,10.0,58,1
3192,786,521,151,5,2,2,8.0,58,1
3193,786,548,108,7,3,3,6.0,58,1
3194,786,526,119,11,4,4,5.0,58,1
3195,786,552,95,3,5,5,4.0,58,1
3196,786,555,108,13,6,6,3.0,57,15
3197,786,556,150,17,7,7,2.0,55,9
3198,786,524,6,15,8,8,1.0,53,9
3199,787,524,6,2,1,1,10.0,56,1
3200,787,554,151,4,2,2,8.0,56,1
3201,787,552,95,8,3,3,6.0,56,1
3202,787,511,148,3,4,4,5.0,56,1
3203,787,551,95,9,5,5,4.0,56,1
3204,787,521,151,5,6,6,3.0,56,1
3205,787,529,149,6,7,7,2.0,56,1
3206,787,526,119,7,8,8,1.0,56,1
3207,787,500,149,12,9,9,0.0,56,1
3208,787,522,77,11,10,10,0.0,56,1
3209,787,558,119,13,11,11,0.0,56,1
3210,787,508,155,17,12,12,0.0,55,15
3211,787,487,77,14,13,13,0.0,55,15
3212,787,548,108,16,14,14,0.0,55,15
3213,787,546,153,21,15,15,0.0,55,15
3214,787,531,153,19,16,16,0.0,54,2
3215,787,555,108,22,17,17,0.0,54,2
3216,788,532,6,2,1,1,10.0,57,1
3217,788,524,6,4,2,2,8.0,57,1
3218,788,554,151,1,3,3,6.0,57,1
3219,788,521,151,6,4,4,5.0,57,1
3220,788,552,95,5,5,5,4.0,57,1
3221,788,511,148,7,6,6,3.0,57,1
3222,788,529,149,11,7,7,2.0,57,1
3223,788,548,108,8,8,8,1.0,57,1
3224,788,557,148,13,9,9,0.0,57,1
3225,788,526,119,10,10,10,0.0,57,1
3226,788,487,77,12,11,11,0.0,57,1
3227,788,508,155,18,12,12,0.0,56,15
3228,788,551,95,3,13,13,0.0,56,15
3229,788,555,108,16,14,14,0.0,56,15
3230,788,556,150,15,15,15,0.0,56,15
3231,788,546,153,21,16,16,0.0,56,15
3232,788,531,153,22,17,17,0.0,56,15
3233,788,500,149,17,18,18,0.0,56,15
3234,788,553,155,20,19,19,0.0,56,2
3235,789,524,6,1,1,1,10.0,66,1
3236,789,532,6,3,2,2,8.0,66,1
3237,789,551,95,5,3,3,6.0,66,1
3238,789,554,151,4,4,4,5.0,66,1
3239,789,529,149,7,5,5,4.0,66,1
3240,789,522,77,13,6,6,3.0,66,1
3241,789,555,108,12,7,7,2.0,66,1
3242,789,511,148,8,8,8,1.0,66,1
3243,789,521,151,9,9,9,0.0,66,1
3244,789,508,155,19,10,10,0.0,65,15
3245,789,557,148,14,11,11,0.0,65,15
3246,789,500,149,17,12,12,0.0,65,15
3247,789,531,153,22,13,13,0.0,65,15
3248,790,532,6,1,1,1,10.0,58,1
3249,790,551,95,3,2,2,8.0,58,1
3250,790,524,6,4,3,3,6.0,58,1
3251,790,554,151,5,4,4,5.0,58,1
3252,790,521,151,9,5,5,4.0,58,1
3253,790,526,119,7,6,6,3.0,58,1
3254,790,529,149,6,7,7,2.0,58,1
3255,790,548,108,11,8,8,1.0,58,1
3256,790,500,149,10,9,9,0.0,58,1
3257,790,511,148,8,10,10,0.0,58,1
3258,790,522,77,13,11,11,0.0,57,15
3259,790,552,95,2,12,12,0.0,57,15
3260,804,522,156,1,1,1,10.0,58,1
3261,804,487,156,2,2,2,8.0,58,1
3262,804,511,148,20,3,3,6.0,58,1
3263,804,557,148,19,4,4,5.0,58,1
3264,804,526,119,10,5,5,4.0,58,1
3265,804,548,108,5,6,6,3.0,58,1
3266,804,560,150,13,7,7,2.0,58,1
3267,804,556,150,17,8,8,1.0,58,1
3268,804,553,155,16,9,9,0.0,58,1
3269,804,521,151,9,10,10,0.0,58,1
3270,804,508,155,15,11,11,0.0,58,1
3271,804,529,149,8,12,12,0.0,57,15
3272,804,559,149,3,13,13,0.0,56,18
3273,804,554,151,4,14,14,0.0,55,18
3274,804,524,6,7,15,15,0.0,55,50
3275,805,522,156,1,1,1,5.0,31,1
3276,805,521,151,10,2,2,4.0,31,1
3277,805,557,148,3,3,3,3.0,31,1
3278,805,511,148,2,4,4,2.5,31,1
3279,805,487,156,8,5,5,2.0,31,1
3280,805,529,149,5,6,6,1.5,31,1
3281,805,551,95,12,7,7,1.0,31,1
3282,805,548,108,4,8,8,0.5,31,1
3283,805,532,6,16,9,9,0.0,31,1
3284,805,556,150,15,10,10,0.0,31,1
3285,805,526,119,9,11,11,0.0,31,15
3286,805,555,108,11,12,12,0.0,31,15
3287,805,558,119,17,13,13,0.0,31,15
3288,805,524,6,7,14,14,0.0,31,15
3289,805,559,149,13,15,15,0.0,30,19
3290,805,560,150,20,16,16,0.0,30,19
3291,805,553,155,19,17,17,0.0,30,15
3292,805,508,155,18,18,18,0.0,29,19
3293,806,559,149,1,1,1,10.0,56,1
3294,806,529,149,3,2,2,8.0,56,1
3295,806,522,156,5,3,3,6.0,56,1
3296,806,487,156,4,4,4,5.0,56,1
3297,806,552,95,12,5,5,4.0,56,1
3298,806,551,95,9,6,6,3.0,56,1
3299,806,557,148,19,7,7,2.0,56,1
3300,806,560,150,10,8,8,1.0,56,1
3301,806,526,119,2,9,9,0.0,56,1
3302,806,524,6,8,10,10,0.0,56,1
3303,806,556,150,15,11,11,0.0,56,1
3304,806,521,151,11,12,12,0.0,56,1
3305,806,554,151,17,13,13,0.0,56,1
3306,806,508,155,20,14,14,0.0,55,15
3307,806,548,108,7,15,15,0.0,55,15
3308,806,558,119,16,16,16,0.0,54,2
3309,806,553,155,18,17,17,0.0,50,19
3310,807,522,156,4,1,1,10.0,57,1
3311,807,559,149,3,2,2,8.0,57,1
3312,807,511,148,1,3,3,6.0,57,1
3313,807,551,95,5,4,4,5.0,57,1
3314,807,487,156,6,5,5,4.0,57,1
3315,807,524,6,10,6,6,3.0,57,1
3316,807,557,148,2,7,7,2.0,57,1
3317,807,526,119,7,8,8,1.0,57,1
3318,807,548,108,9,9,9,0.0,57,1
3319,807,558,119,15,10,10,0.0,57,1
3320,807,529,149,18,11,11,0.0,57,1
3321,807,552,95,11,12,12,0.0,57,1
3322,807,556,150,20,13,13,0.0,57,1
3323,807,532,6,8,14,14,0.0,56,15
3324,807,508,155,17,15,15,0.0,56,15
3325,807,553,155,19,16,16,0.0,56,15
3326,807,560,150,16,17,17,0.0,56,15
3327,807,554,151,13,18,18,0.0,56,15
3328,807,521,151,14,19,19,0.0,56,15
3329,808,522,156,1,1,1,10.0,66,1
3330,808,487,156,3,2,2,8.0,66,1
3331,808,529,149,5,3,3,6.0,66,1
3332,808,559,149,2,4,4,5.0,66,1
3333,808,526,119,8,5,5,4.0,66,1
3334,808,532,6,4,6,6,3.0,66,1
3335,808,521,151,13,7,7,2.0,66,1
3336,808,548,108,9,8,8,1.0,66,1
3337,808,551,95,14,9,9,0.0,65,15
3338,808,557,148,6,10,10,0.0,65,15
3339,808,554,151,10,11,11,0.0,65,15
3340,808,558,119,12,12,12,0.0,65,15
3341,808,555,108,11,13,13,0.0,65,15
3342,808,508,155,20,14,14,0.0,65,15
3343,821,526,6,3,1,1,25.0,49,1
3344,821,532,6,2,2,2,18.0,49,1
3345,821,551,95,4,3,3,15.0,49,1
3346,821,559,149,1,4,4,12.0,49,1
3347,821,548,43,5,5,5,10.0,49,1
3348,821,481,43,7,6,6,8.0,49,1
3349,821,522,95,8,7,7,6.0,49,1
3350,821,529,149,6,8,8,4.0,49,1
3351,821,547,155,12,9,9,2.0,49,1
3352,821,487,108,11,10,10,1.0,49,1
3353,821,554,119,9,11,11,0.0,49,1
3354,821,553,155,10,12,12,0.0,49,1
3355,821,561,150,18,13,13,0.0,49,1
3356,821,562,108,13,14,14,0.0,48,15
3357,821,552,157,21,15,15,0.0,47,2
3358,821,560,150,15,16,16,0.0,46,64
3359,821,511,157,20,17,17,0.0,46,82
3360,822,522,95,4,1,1,25.0,58,1
3361,822,554,119,9,2,2,18.0,58,1
3362,822,532,6,5,3,3,15.0,58,1
3363,822,526,6,3,4,4,12.0,58,1
3364,822,548,43,6,5,5,10.0,58,1
3365,822,551,95,11,6,6,8.0,58,1
3366,822,547,155,13,7,7,6.0,58,1
3367,822,487,108,8,8,8,4.0,58,1
3368,822,529,149,2,9,9,2.0,58,1
3369,822,481,43,7,10,10,1.0,58,1
3370,822,561,150,17,11,11,0.0,58,1
3371,822,517,140,14,12,12,0.0,58,1
3372,822,552,157,19,13,13,0.0,56,2
3373,822,567,158,22,14,14,0.0,53,4
3374,823,559,149,3,1,1,25.0,56,1
3375,823,529,149,1,2,2,18.0,56,1
3376,823,548,43,2,3,3,15.0,56,1
3377,823,554,119,6,4,4,12.0,56,1
3378,823,553,155,4,5,5,10.0,56,1
3379,823,551,95,20,6,6,8.0,56,1
3380,823,532,6,21,7,7,6.0,56,1
3381,823,522,95,17,8,8,4.0,56,1
3382,823,561,150,14,9,9,2.0,56,1
3383,823,562,108,5,10,10,1.0,56,1
3384,823,560,150,13,11,11,0.0,56,1
3385,823,487,108,7,12,12,0.0,55,15
3386,823,526,6,19,13,13,0.0,54,9
3387,823,566,159,24,14,14,0.0,53,3
3388,823,567,158,22,15,15,0.0,53,3
3389,823,563,158,23,16,16,0.0,52,30
3390,823,511,157,18,17,17,0.0,51,4
3391,824,522,95,5,1,1,25.0,56,1
3392,824,551,95,6,2,2,18.0,56,1
3393,824,548,43,4,3,3,15.0,56,1
3394,824,526,6,3,4,4,12.0,56,1
3395,824,554,119,8,5,5,10.0,56,1
3396,824,559,149,1,6,6,8.0,56,1
3397,824,564,119,14,7,7,6.0,56,1
3398,824,529,149,2,8,8,4.0,56,1
3399,824,532,6,7,9,9,2.0,56,1
3400,824,481,43,9,10,10,1.0,56,1
3401,824,553,155,10,11,11,0.0,56,1
3402,824,487,108,11,12,12,0.0,56,1
3403,824,561,150,12,13,13,0.0,56,1
3404,824,552,157,21,14,14,0.0,55,15
3405,824,562,108,16,15,15,0.0,55,15
3406,824,563,158,23,16,16,0.0,54,2
3407,824,567,158,24,17,17,0.0,52,30
3408,825,529,149,1,1,1,25.0,66,1
3409,825,526,6,4,2,2,18.0,66,1
3410,825,559,149,2,3,3,15.0,66,1
3411,825,481,43,6,4,4,12.0,66,1
3412,840,559,149,1,1,1,25.0,58,1
3413,840,551,95,2,2,2,18.0,58,1
3414,840,564,119,6,3,3,15.0,58,1
3415,840,526,6,5,4,4,12.0,58,1
3416,840,529,149,3,5,5,10.0,58,1
3417,840,522,95,4,6,6,8.0,58,1
3418,840,532,6,8,7,7,6.0,58,1
3419,840,560,150,10,8,8,4.0,57,15
3420,840,553,155,16,9,9,2.0,57,15
3421,840,568,155,14,10,10,1.0,57,15
3422,840,561,150,12,11,11,0.0,57,15
3423,840,521,119,18,12,12,0.0,57,15
3424,840,511,157,20,13,13,0.0,56,2
3425,840,569,159,22,14,14,0.0,54,30
3426,841,559,149,1,1,1,25.0,56,1
3427,841,522,95,4,2,2,18.0,56,1
3428,841,521,119,6,3,3,15.0,56,1
3429,841,529,149,3,4,4,12.0,56,1
3430,841,532,6,7,5,5,10.0,56,1
3431,841,526,6,5,6,6,8.0,56,1
3432,841,565,140,10,7,7,6.0,56,1
3433,841,551,95,2,8,8,4.0,56,1
3434,841,481,43,11,9,9,2.0,56,1
3435,841,568,155,14,10,10,1.0,56,1
3436,841,553,155,17,11,11,0.0,55,15
3437,841,548,43,9,12,12,0.0,55,15
3438,841,560,150,12,13,13,0.0,55,15
3439,841,561,150,13,14,14,0.0,55,15
3440,841,552,157,19,15,15,0.0,55,15
3441,841,557,159,21,16,16,0.0,54,2
3442,841,564,119,8,17,17,0.0,52,17
3443,842,551,95,3,1,1,25.0,56,1
3444,842,559,149,1,2,2,18.0,56,1
3445,842,529,149,18,3,3,15.0,56,1
3446,842,522,95,2,4,4,12.0,56,1
3447,842,548,43,4,5,5,10.0,56,1
3448,842,532,6,6,6,6,8.0,56,1
3449,842,526,6,5,7,7,6.0,56,1
3450,842,481,43,14,8,8,4.0,56,1
3451,842,564,119,10,9,9,2.0,56,1
3452,842,565,140,13,10,10,1.0,56,1
3453,842,568,155,8,11,11,0.0,56,1
3454,842,521,119,16,12,12,0.0,56,1
3455,842,487,108,15,13,13,0.0,56,1
3456,842,560,150,9,14,14,0.0,56,1
3457,842,553,155,11,15,15,0.0,55,15
3458,842,552,157,19,16,16,0.0,55,15
3459,842,571,140,12,17,17,0.0,55,15
3460,842,570,108,17,18,18,0.0,55,15
3461,842,511,157,20,19,19,0.0,55,15
3462,842,569,159,21,20,20,0.0,54,2
3463,842,557,159,22,21,21,0.0,54,2
3464,842,547,158,23,22,22,0.0,54,2
3465,842,542,158,24,23,23,0.0,54,2
3466,843,559,149,1,1,1,25.0,58,1
3467,843,529,149,2,2,2,18.0,58,1
3468,843,526,6,5,3,3,15.0,58,1
3469,843,551,95,4,4,4,12.0,58,1
3470,843,548,43,3,5,5,10.0,58,1
3471,843,522,95,6,6,6,8.0,58,1
3472,843,521,119,9,7,7,6.0,58,1
3473,843,564,119,7,8,8,4.0,58,1
3474,843,560,150,16,9,9,2.0,58,1
3475,843,565,140,24,10,10,1.0,58,1
3476,843,532,6,10,11,11,0.0,58,1
3477,843,481,43,8,12,12,0.0,58,1
3478,843,553,155,12,13,13,0.0,57,15
3479,843,571,140,15,14,14,0.0,57,15
3480,843,487,108,11,15,15,0.0,57,15
3481,843,561,150,17,16,16,0.0,57,15
3482,843,570,108,14,17,17,0.0,57,15
3483,843,511,157,19,18,18,0.0,57,15
3484,843,552,157,18,19,19,0.0,56,2
3485,843,569,159,23,20,20,0.0,56,2
3486,843,542,158,22,21,21,0.0,55,3
3487,843,547,158,20,22,22,0.0,53,4
3488,844,559,149,2,1,1,25.0,66,1
3489,844,551,95,3,2,2,18.0,66,1
3490,844,522,95,5,3,3,15.0,66,1
3491,844,529,149,1,4,4,12.0,66,1
3492,844,526,6,4,5,5,10.0,65,15
3493,844,481,43,10,6,6,8.0,65,15
3494,859,522,95,2,1,1,25.0,58,1
3495,859,559,149,6,2,2,18.0,58,1
3496,859,551,95,1,3,3,15.0,58,1
3497,859,529,149,5,4,4,12.0,58,1
3498,859,526,6,12,5,5,10.0,58,1
3499,859,565,140,13,6,6,8.0,58,1
3500,859,524,160,17,7,7,6.0,58,1
3501,859,571,140,22,8,8,4.0,58,1
3502,859,572,150,10,9,9,2.0,58,1
3503,859,568,155,15,10,10,1.0,58,1
3504,859,573,150,11,11,11,0.0,58,1
3505,859,548,43,7,12,12,0.0,58,1
3506,859,570,108,8,13,13,0.0,57,17
3507,859,557,161,20,14,14,0.0,57,15
3508,859,574,161,21,15,15,0.0,53,4
3509,859,563,108,14,16,16,0.0,52,18
3510,860,526,6,8,1,1,25.0,56,1
3511,860,571,140,9,2,2,18.0,56,1
3512,860,551,95,1,3,3,15.0,56,1
3513,860,529,149,4,4,4,12.0,56,1
3514,860,524,160,10,5,5,10.0,56,1
3515,860,563,108,13,6,6,8.0,56,1
3516,860,568,155,14,7,7,6.0,56,1
3517,860,573,150,18,8,8,4.0,56,1
3518,860,562,155,16,9,9,2.0,56,1
3519,860,481,43,3,10,10,1.0,56,1
3520,860,559,149,5,11,11,0.0,56,1
3521,860,572,150,15,12,12,0.0,56,1
3522,860,548,43,7,13,13,0.0,56,1
3523,860,522,95,2,14,14,0.0,56,1
3524,860,532,6,12,15,15,0.0,56,1
3525,860,564,162,19,16,16,0.0,55,15
3526,860,557,161,20,17,17,0.0,55,15
3527,860,552,162,24,18,18,0.0,55,15
3528,860,570,108,11,19,19,0.0,54,9
3529,860,574,161,21,20,20,0.0,54,2
3530,860,542,158,23,21,21,0.0,54,2
3531,860,517,158,22,22,22,0.0,54,2
3532,861,548,43,1,1,1,25.0,56,1
3533,861,522,95,5,2,2,18.0,56,1
3534,861,551,95,7,3,3,15.0,56,1
3535,861,529,149,6,4,4,12.0,56,1
3536,861,559,149,11,5,5,10.0,56,1
3537,861,575,160,10,6,6,8.0,56,1
3538,861,563,108,14,7,7,6.0,56,1
3539,861,570,108,13,8,8,4.0,56,1
3540,861,526,6,9,9,9,2.0,56,1
3541,861,565,140,3,10,10,1.0,56,1
3542,861,571,140,8,11,11,0.0,56,1
3543,861,568,155,15,12,12,0.0,56,1
3544,861,532,6,12,13,13,0.0,56,1
3545,861,524,160,4,14,14,0.0,56,1
3546,861,562,155,16,15,15,0.0,56,1
3547,861,573,150,24,16,16,0.0,56,1
3548,861,572,150,17,17,17,0.0,56,1
3549,861,564,162,19,18,18,0.0,55,15
3550,861,557,161,20,19,19,0.0,55,15
3551,861,574,161,21,20,20,0.0,55,15
3552,861,517,158,22,21,21,0.0,55,15
3553,861,542,158,23,22,22,0.0,54,2
3554,861,552,162,18,23,23,0.0,53,3
3555,862,559,149,1,1,1,25.0,57,1
3556,862,524,160,11,2,2,18.0,57,1
3557,862,575,160,7,3,3,15.0,57,1
3558,862,529,149,3,4,4,12.0,57,1
3559,862,548,43,5,5,5,10.0,57,1
3560,862,568,155,10,6,6,8.0,57,1
3561,862,526,6,9,7,7,6.0,57,1
3562,862,551,95,2,8,8,4.0,57,1
3563,862,532,6,14,9,9,2.0,57,1
3564,862,481,43,22,10,10,1.0,57,1
3565,862,571,140,8,11,11,0.0,57,1
3566,862,562,155,13,12,12,0.0,57,1
3567,862,565,140,12,13,13,0.0,57,1
3568,862,573,150,17,14,14,0.0,57,1
3569,862,572,150,6,15,15,0.0,56,15
3570,862,564,162,18,16,16,0.0,56,15
3571,862,552,162,16,17,17,0.0,56,15
3572,862,522,95,4,18,18,0.0,55,52
3573,862,557,161,23,19,19,0.0,55,2
3574,862,517,158,20,20,20,0.0,55,2
3575,862,542,158,24,21,21,0.0,55,2
3576,862,563,108,15,22,22,0.0,54,101
3577,863,570,108,1,1,1,25.0,66,1
3578,863,526,6,2,2,2,18.0,66,1
3579,863,524,160,4,3,3,15.0,66,1
3580,863,575,160,3,4,4,12.0,66,1
3581,863,565,140,9,5,5,10.0,66,1
3582,863,559,149,7,6,6,8.0,66,1
3583,879,524,160,7,1,1,25.0,58,1
3584,879,526,6,5,2,2,18.0,58,1
3585,879,559,149,1,3,3,15.0,58,1
3586,879,532,6,4,4,4,12.0,58,1
3587,879,551,43,3,5,5,10.0,58,1
3588,879,529,149,2,6,6,8.0,58,1
3589,879,553,155,12,7,7,6.0,58,1
3590,879,568,155,9,8,8,4.0,58,1
3591,879,522,95,10,9,9,2.0,58,1
