id,season_id,round,position,points,wins
1049,13,9,,0.0,0
1050,13,9,,0.0,0
1051,13,9,,0.0,0
1052,13,9,,0.0,0
1053,13,9,,0.0,0
1054,13,9,,0.0,0
1055,13,9,,0.0,0
1056,13,9,,0.0,0
1057,13,9,,0.0,0
1058,13,9,,0.0,0
1059,13,9,,0.0,0
1060,13,9,,0.0,0
1061,13,9,,0.0,0
1062,13,9,,0.0,0
1063,13,9,,0.0,0
1064,13,9,,0.0,0
1065,13,9,,0.0,0
1066,13,9,,0.0,0
1067,13,9,,0.0,0
1068,13,9,,0.0,0
1069,13,9,,0.0,0
1070,13,9,,0.0,0
1071,14,10,1,54.0,7
1072,14,10,2,29.0,2
1073,14,10,3,29.0,0
1074,14,10,4,22.0,1
1075,14,10,5,19.0,0
1076,14,10,6,17.0,0
1077,14,10,7,14.0,0
1078,14,10,8,9.0,0
1079,14,10,9,6.0,0
1080,14,10,10,6.0,0
1081,14,10,11,6.0,0
1082,14,10,12,3.0,0
1083,14,10,13,3.0,0
1084,14,10,14,2.0,0
1085,14,10,15,1.0,0
1086,14,10,16,1.0,0
1087,14,10,17,1.0,0
1088,14,10,,0.0,0
1089,14,10,,0.0,0
1090,14,10,,0.0,0
1091,14,10,,0.0,0
1092,14,10,,0.0,0
1093,14,10,,0.0,0
1094,14,10,,0.0,0
1095,14,10,,0.0,0
1096,14,10,,0.0,0
1097,14,10,,0.0,0
1098,14,10,,0.0,0
1099,14,10,,0.0,0
1100,14,10,,0.0,0
1101,14,10,,0.0,0
1102,14,10,,0.0,0
1103,14,10,,0.0,0
1104,14,10,,0.0,0
1105,14,10,,0.0,0
1106,14,10,,0.0,0
1107,14,10,,0.0,0
1108,14,10,,0.0,0
1109,14,10,,0.0,0
1110,14,10,,0.0,0
1111,14,10,,0.0,0
1112,14,10,,0.0,0
1113,14,10,,0.0,0
1114,14,10,,0.0,0
1115,14,10,,0.0,0
1116,14,10,,0.0,0
1117,14,10,,0.0,0
1118,14,10,,0.0,0
1119,14,10,,0.0,0
1120,14,10,,0.0,0
1121,14,10,,0.0,0
1122,14,10,,0.0,0
1123,14,10,,0.0,0
1124,14,10,,0.0,0
1125,14,10,,0.0,0
1126,14,10,,0.0,0
1127,14,10,,0.0,0
1128,15,10,1,40.0,2
1129,15,10,2,39.0,2
1130,15,10,3,32.0,3
1131,15,10,4,23.0,1
1132,15,10,5,23.0,0
1133,15,10,6,19.0,2
1134,15,10,7,13.0,0
1135,15,10,8,11.0,0
1136,15,10,9,11.0,0
1137,15,10,10,7.0,0
1138,15,10,11,5.0,0
1139,15,10,12,4.0,0
1140,15,10,13,4.0,0
1141,15,10,14,4.0,0
1142,15,10,15,3.0,0
1143,15,10,16,2.0,0
1144,15,10,17,2.0,0
1145,15,10,18,2.0,0
1146,15,10,19,1.0,0
1147,15,10,20,1.0,0
1148,15,10,21,1.0,0
1149,15,10,22,1.0,0
1150,15,10,,0.0,0
1151,15,10,,0.0,0
1152,15,10,,0.0,0
1153,15,10,,0.0,0
1154,15,10,,0.0,0
1155,15,10,,0.0,0
1156,15,10,,0.0,0
1157,15,10,,0.0,0
1158,15,10,,0.0,0
1159,15,10,,0.0,0
1160,15,10,,0.0,0
1161,15,10,,0.0,0
1162,15,10,,0.0,0
1163,15,10,,0.0,0
1164,15,10,,0.0,0
1165,15,10,,0.0,0
1166,16,10,1,54.0,6
1167,16,10,2,40.0,2
1168,16,10,3,33.0,1
1169,16,10,4,25.0,0
1170,16,10,5,17.0,0
1171,16,10,6,13.0,0
1172,16,10,7,11.0,1
1173,16,10,8,10.0,0
1174,16,10,9,10.0,0
1175,16,10,10,9.0,0
1176,16,10,11,5.0,0
1177,16,10,12,5.0,0
1178,16,10,13,4.0,0
1179,16,10,14,2.0,0
1180,16,10,15,2.0,0
1181,16,10,16,2.0,0
1182,16,10,,0.0,0
1183,16,10,,0.0,0
1184,16,10,,0.0,0
1185,16,10,,0.0,0
1186,16,10,,0.0,0
1187,16,10,,0.0,0
1188,16,10,,0.0,0
1189,16,10,,0.0,0
1190,16,10,,0.0,0
1191,16,10,,0.0,0
1192,16,10,,0.0,0
1193,16,10,,0.0,0
1194,16,10,,0.0,0
1195,16,10,,0.0,0
1196,16,10,,0.0,0
1197,16,10,,0.0,0
1198,16,10,,0.0,0
1199,16,10,,0.0,0
1200,16,10,,0.0,0
1201,16,10,,0.0,0
1202,16,10,,0.0,0
1203,16,10,,0.0,0
1204,16,10,,0.0,0
1205,16,10,,0.0,0
1206,16,10,,0.0,0
1207,16,10,,0.0,0
1208,16,10,,0.0,0
1209,16,10,,0.0,0
1210,17,9,1,42.0,4
1211,17,9,2,28.0,2
1212,17,9,3,22.0,0
1213,17,9,4,18.0,0
1214,17,9,5,17.0,0
1215,17,9,6,16.0,1
1216,17,9,7,14.0,1
1217,17,9,8,12.0,0
1218,17,9,9,12.0,0
1219,17,9,10,9.0,1
1220,17,9,11,5.0,0
1221,17,9,12,4.0,0
1222,17,9,13,4.0,0
1223,17,9,14,3.0,0
1224,17,9,15,3.0,0
1225,17,9,16,3.0,0
1226,17,9,17,1.0,0
1227,17,9,18,1.0,0
1228,17,9,19,1.0,0
1229,17,9,20,1.0,0
1230,17,9,,0.0,0
1231,17,9,,0.0,0
1232,17,9,,0.0,0
1233,17,9,,0.0,0
1234,17,9,,0.0,0
1235,17,9,,0.0,0
1236,17,9,,0.0,0
1237,17,9,,0.0,0
1238,17,9,,0.0,0
1239,17,9,,0.0,0
1240,17,9,,0.0,0
1241,17,9,,0.0,0
1242,18,11,1,51.0,2
1243,18,11,2,48.0,2
1244,18,11,3,41.0,4
1245,18,11,4,20.0,1
1246,18,11,5,20.0,0
1247,18,11,6,15.0,1
1248,18,11,7,15.0,0
1249,18,11,8,13.0,1
1250,18,11,9,10.0,0
1251,18,11,10,9.0,0
1252,18,11,11,6.0,0
1253,18,11,12,6.0,0
1254,18,11,13,6.0,0
1255,18,11,14,3.0,0
1256,18,11,15,3.0,0
1257,18,11,16,2.0,0
1258,18,11,17,2.0,0
1259,18,11,18,2.0,0
1260,18,11,19,1.0,0
1261,18,11,20,1.0,0
1262,18,11,21,1.0,0
1263,18,11,,0.0,0
1264,18,11,,0.0,0
1265,18,11,,0.0,0
1266,18,11,,0.0,0
1267,18,11,,0.0,0
1268,18,11,,0.0,0
1269,18,11,,0.0,0
1270,18,11,,0.0,0
1271,18,11,,0.0,0
1272,18,11,,0.0,0
1273,18,11,,0.0,0
1274,18,11,,0.0,0
1275,18,11,,0.0,0
1276,18,11,,0.0,0
1277,18,11,,0.0,0
1278,18,11,,0.0,0
1279,18,11,,0.0,0
1280,18,11,,0.0,0
1281,18,11,,0.0,0
1282,18,11,,0.0,0
1283,18,11,,0.0,0
1284,18,11,,0.0,0
1285,19,12,1,48.0,3
1286,19,12,2,36.0,3
1287,19,12,3,33.0,2
1288,19,12,4,27.0,1
1289,19,12,5,22.0,1
1290,19,12,6,18.0,0
1291,19,12,7,12.0,1
1292,19,12,8,12.0,0
1293,19,12,9,11.0,0
1294,19,12,10,10.0,0
1295,19,12,11,9.0,1
1296,19,12,12,8.0,0
1297,19,12,13,6.0,0
1298,19,12,14,6.0,0
1299,19,12,15,6.0,0
1300,19,12,16,6.0,0
1301,19,12,17,5.0,0
1302,19,12,18,5.0,0
1303,19,12,19,4.0,0
1304,19,12,20,4.0,0
1305,19,12,21,3.0,0
1306,19,12,22,3.0,0
1307,19,12,23,2.0,0
1308,19,12,24,2.0,0
1309,19,12,,0.0,0
1310,19,12,,0.0,0
1311,19,12,,0.0,0
1312,19,12,,0.0,0
1313,19,12,,0.0,0
1314,19,12,,0.0,0
1315,19,12,,0.0,0
1316,19,12,,0.0,0
1317,19,12,,0.0,0
1318,19,12,,0.0,0
1319,19,12,,0.0,0
1320,19,12,,0.0,0
1321,19,12,,0.0,0
1322,19,12,,0.0,0
1323,19,12,,0.0,0
1324,19,12,,0.0,0
1325,19,12,,0.0,0
1326,19,12,,0.0,0
1327,20,11,1,63.0,6
1328,20,11,2,37.0,2
1329,20,11,3,26.0,0
1330,20,11,4,22.0,1
1331,20,11,5,21.0,0
1332,20,11,6,20.0,1
1333,20,11,7,19.0,1
1334,20,11,8,16.0,0
1335,20,11,9,15.0,0
1336,20,11,10,14.0,0
1337,20,11,11,6.0,0
1338,20,11,12,4.0,0
1339,20,11,13,3.0,0
1340,20,11,14,3.0,0
1341,20,11,15,3.0,0
1342,20,11,16,1.0,0
1343,20,11,17,1.0,0
1344,20,11,18,1.0,0
1345,20,11,,0.0,0
1346,20,11,,0.0,0
1347,20,11,,0.0,0
1348,20,11,,0.0,0
1349,20,11,,0.0,0
1350,20,11,,0.0,0
1351,20,11,,0.0,0
1352,20,11,,0.0,0
1353,20,11,,0.0,0
1354,20,11,,0.0,0
1355,20,11,,0.0,0
1356,20,11,,0.0,0
1357,20,11,,0.0,0
1358,21,13,1,45.0,5
1359,21,13,2,40.0,3
1360,21,13,3,33.0,1
1361,21,13,4,27.0,0
1362,21,13,5,25.0,1
1363,21,13,6,25.0,1
1364,21,13,7,23.0,1
1365,21,13,8,23.0,0
1366,21,13,9,16.0,0
1367,21,13,10,12.0,1
1368,21,13,11,10.0,0
1369,21,13,12,8.0,0
1370,21,13,13,7.0,0
1371,21,13,14,6.0,0
1372,21,13,15,4.0,0
1373,21,13,16,4.0,0
1374,21,13,17,3.0,0
1375,21,13,18,3.0,0
1376,21,13,19,2.0,0
1377,21,13,20,2.0,0
1378,21,13,21,2.0,0
1379,21,13,22,1.0,0
1380,21,13,23,1.0,0
1381,21,13,24,1.0,0
1382,21,13,25,1.0,0
1383,21,13,,0.0,0
1384,21,13,,0.0,0
1385,21,13,,0.0,0
1386,21,13,,0.0,0
1387,21,13,,0.0,0
1388,21,13,,0.0,0
1389,21,13,,0.0,0
1390,21,13,,0.0,0
1391,21,13,,0.0,0
1392,21,13,,0.0,0
1393,21,13,,0.0,0
1394,21,13,,0.0,0
1395,21,13,,0.0,0
1396,22,11,1,62.0,6
1397,22,11,2,33.0,0
1398,22,11,3,26.0,1
1399,22,11,4,19.0,1
1400,22,11,5,19.0,1
1401,22,11,6,16.0,0
1402,22,11,7,13.0,0
1403,22,11,8,12.0,1
1404,22,11,9,9.0,1
1405,22,11,10,9.0,0
1406,22,11,11,9.0,0
1407,22,11,12,9.0,0
1408,22,11,13,9.0,0
1409,22,11,14,5.0,0
1410,22,11,15,5.0,0
1411,22,11,16,4.0,0
1412,22,11,17,4.0,0
1413,22,11,18,3.0,0
1414,22,11,19,3.0,0
1415,22,11,20,3.0,0
1416,22,11,21,2.0,0
1417,22,11,22,1.0,0
1418,22,11,,0.0,0
1419,22,11,,0.0,0
1420,22,11,,0.0,0
1421,22,11,,0.0,0
1422,22,11,,0.0,0
1423,22,11,,0.0,0
1424,22,11,,0.0,0
1425,22,11,,0.0,0
1426,22,11,,0.0,0
1427,22,11,,0.0,0
1428,22,11,,0.0,0
1429,22,11,,0.0,0
1430,22,11,,0.0,0
1431,22,11,,0.0,0
1432,22,11,,0.0,0
1433,22,11,,0.0,0
1434,22,11,,0.0,0
1435,22,11,,0.0,0
1436,22,11,,0.0,0
1437,22,11,,0.0,0
1438,22,11,,0.0,0
1439,22,11,,0.0,0
1440,22,11,,0.0,0
1441,22,11,,0.0,0
1442,22,11,,0.0,0
1443,22,11,,0.0,0
1444,22,11,,0.0,0
1445,22,11,,0.0,0
1446,23,12,1,61.0,5
1447,23,12,2,45.0,4
1448,23,12,3,39.0,1
1449,23,12,4,27.0,1
1450,23,12,5,23.0,0
1451,23,12,6,15.0,0
1452,23,12,7,15.0,0
1453,23,12,8,13.0,0
1454,23,12,9,12.0,0
1455,23,12,10,12.0,0
1456,23,12,11,9.0,1
1457,23,12,12,4.0,0
1458,23,12,13,4.0,0
1459,23,12,14,4.0,0
1460,23,12,15,4.0,0
1461,23,12,16,3.0,0
1462,23,12,17,3.0,0
1463,23,12,18,3.0,0
1464,23,12,19,2.0,0
1465,23,12,20,1.0,0
1466,23,12,21,1.0,0
1467,23,12,,0.0,0
1468,23,12,,0.0,0
1469,23,12,,0.0,0
1470,23,12,,0.0,0
1471,23,12,,0.0,0
1472,23,12,,0.0,0
1473,23,12,,0.0,0
1474,23,12,,0.0,0
1475,23,12,,0.0,0
1476,23,12,,0.0,0
1477,23,12,,0.0,0
1478,23,12,,0.0,0
1479,23,12,,0.0,0
1480,23,12,,0.0,0
1481,23,12,,0.0,0
1482,23,12,,0.0,0
1483,23,12,,0.0,0
1484,23,12,,0.0,0
1485,23,12,,0.0,0
1486,23,12,,0.0,0
1487,23,12,,0.0,0
1488,24,15,1,71.0,5
1489,24,15,2,55.0,3
1490,24,15,3,52.0,4
1491,24,15,4,47.0,0
1492,24,15,5,38.0,2
1493,24,15,6,26.0,1
1494,24,15,7,16.0,0
1495,24,15,8,14.0,0
1496,24,15,9,12.0,0
1497,24,15,10,9.0,0
1498,24,15,11,7.0,0
1499,24,15,12,6.0,0
1500,24,15,13,5.0,0
1501,24,15,14,4.0,0
1502,24,15,15,3.0,0
1503,24,15,16,3.0,0
1504,24,15,17,2.0,0
1505,24,15,18,2.0,0
1506,24,15,19,1.0,0
1507,24,15,20,1.0,0
1508,24,15,21,1.0,0
1509,24,15,,0.0,0
1510,24,15,,0.0,0
1511,24,15,,0.0,0
1512,24,15,,0.0,0
1513,24,15,,0.0,0
1514,24,15,,0.0,0
1515,24,15,,0.0,0
1516,24,15,,0.0,0
1517,24,15,,0.0,0
1518,24,15,,0.0,0
1519,24,15,,0.0,0
1520,24,15,,0.0,0
1521,24,15,,0.0,0
1522,24,15,,0.0,0
1523,24,15,,0.0,0
1524,24,15,,0.0,0
1525,24,15,,0.0,0
1526,24,15,,0.0,0
1527,24,15,,0.0,0
1528,24,15,,0.0,0
1529,24,15,,0.0,0
1530,24,15,,0.0,0
1531,25,15,1,55.0,3
1532,25,15,2,52.0,1
1533,25,15,3,45.0,2
1534,25,15,4,38.0,2
1535,25,15,5,35.0,3
1536,25,15,6,32.0,3
1537,25,15,7,20.0,1
1538,25,15,8,15.0,0
1539,25,15,9,14.0,0
1540,25,15,10,12.0,0
1541,25,15,11,12.0,0
1542,25,15,12,11.0,0
1543,25,15,13,10.0,0
1544,25,15,14,6.0,0
1545,25,15,15,6.0,0
1546,25,15,16,5.0,0
1547,25,15,17,4.0,0
1548,25,15,18,1.0,0
1549,25,15,19,1.0,0
1550,25,15,20,1.0,0
1551,25,15,,0.0,0
1552,25,15,,0.0,0
1553,25,15,,0.0,0
1554,25,15,,0.0,0
1555,25,15,,0.0,0
1556,25,15,,0.0,0
1557,25,15,,0.0,0
1558,25,15,,0.0,0
1559,25,15,,0.0,0
1560,25,15,,0.0,0
1561,25,15,,0.0,0
1562,25,15,,0.0,0
1563,25,15,,0.0,0
1564,25,15,,0.0,0
1565,25,15,,0.0,0
1566,25,15,,0.0,0
1567,25,15,,0.0,0
1568,25,15,,0.0,0
1569,25,15,,0.0,0
1570,25,15,,0.0,0
1571,25,15,,0.0,0
1572,25,15,,0.0,0
1573,25,15,,0.0,0
1574,25,15,,0.0,0
1575,25,15,,0.0,0
1576,25,15,,0.0,0
1577,25,15,,0.0,0
1578,25,15,,0.0,0
1579,25,15,,0.0,0
1580,25,15,,0.0,0
1581,25,15,,0.0,0
1582,25,15,,0.0,0
1583,25,15,,0.0,0
1584,25,15,,0.0,0
1585,25,15,,0.0,0
1586,25,15,,0.0,0
1587,26,14,1,64.5,5
1588,26,14,2,45.0,2
1589,26,14,3,37.0,1
1590,26,14,4,33.0,1
1591,26,14,5,25.0,1
1592,26,14,6,24.0,1
1593,26,14,7,20.0,1
1594,26,14,8,20.0,1
1595,26,14,9,12.0,0
1596,26,14,10,8.0,0
1597,26,14,11,6.5,1
1598,26,14,12,6.0,0
1599,26,14,13,6.0,0
1600,26,14,14,5.0,0
1601,26,14,15,4.0,0
1602,26,14,16,3.0,0
1603,26,14,17,2.0,0
1604,26,14,18,1.5,0
1605,26,14,19,1.0,0
1606,26,14,20,1.0,0
1607,26,14,21,0.5,0
1608,26,14,,0.0,0
1609,26,14,,0.0,0
1610,26,14,,0.0,0
1611,26,14,,0.0,0
1612,26,14,,0.0,0
1613,26,14,,0.0,0
1614,26,14,,0.0,0
1615,26,14,,0.0,0
1616,26,14,,0.0,0
1617,26,14,,0.0,0
1618,26,14,,0.0,0
1619,26,14,,0.0,0
1620,26,14,,0.0,0
1621,26,14,,0.0,0
1622,26,14,,0.0,0
1623,26,14,,0.0,0
1624,26,14,,0.0,0
1625,26,14,,0.0,0
1626,26,14,,0.0,0
1627,26,14,,0.0,0
1628,26,14,,0.0,0
1629,26,14,,0.0,0
1630,26,14,,0.0,0
1631,26,14,,0.0,0
1632,26,14,,0.0,0
1633,26,14,,0.0,0
1634,26,14,,0.0,0
1635,26,14,,0.0,0
1636,26,14,,0.0,0
1637,26,14,,0.0,0
1638,27,16,1,66.0,6
1639,27,16,2,64.0,5
1640,27,16,3,48.0,1
1641,27,16,4,39.0,0
1642,27,16,5,31.0,1
1643,27,16,6,22.0,1
1644,27,16,7,20.0,1
1645,27,16,8,20.0,0
1646,27,16,9,19.0,0
1647,27,16,10,11.0,0
1648,27,16,11,10.0,1
1649,27,16,12,10.0,0
1650,27,16,13,8.0,0
1651,27,16,14,7.0,0
1652,27,16,15,7.0,0
1653,27,16,16,3.0,0
1654,27,16,17,3.0,0
1655,27,16,18,2.0,0
1656,27,16,19,1.0,0
1657,27,16,20,1.0,0
1658,27,16,,0.0,0
1659,27,16,,0.0,0
1660,27,16,,0.0,0
1661,27,16,,0.0,0
1662,27,16,,0.0,0
1663,27,16,,0.0,0
1664,27,16,,0.0,0
1665,27,16,,0.0,0
1666,27,16,,0.0,0
1667,27,16,,0.0,0
1668,27,16,,0.0,0
1669,27,16,,0.0,0
1670,27,16,,0.0,0
1671,27,16,,0.0,0
1672,27,16,,0.0,0
1673,27,16,,0.0,0
1674,27,16,,0.0,0
1675,27,16,,0.0,0
1676,27,16,,0.0,0
1677,27,16,,0.0,0
1678,27,16,,0.0,0
1679,27,16,,0.0,0
1680,27,16,,0.0,0
1681,27,16,,0.0,0
1682,27,16,,0.0,0
1683,27,16,,0.0,0
1684,27,16,,0.0,0
1685,28,17,1,70.0,3
1686,28,17,2,55.0,3
1687,28,17,3,47.0,4
1688,28,17,4,41.0,1
1689,28,17,5,40.0,3
1690,28,17,6,25.0,0
1691,28,17,7,22.0,1
1692,28,17,8,20.0,1
1693,28,17,9,20.0,0
1694,28,17,10,18.0,1
1695,28,17,11,12.0,0
1696,28,17,12,11.0,0
1697,28,17,13,9.0,0
1698,28,17,14,7.0,0
1699,28,17,15,6.0,0
1700,28,17,16,6.0,0
1701,28,17,17,5.0,0
1702,28,17,18,5.0,0
1703,28,17,19,1.0,0
1704,28,17,20,1.0,0
1705,28,17,21,1.0,0
1706,28,17,,0.0,0
1707,28,17,,0.0,0
1708,28,17,,0.0,0
1709,28,17,,0.0,0
1710,28,17,,0.0,0
1711,28,17,,0.0,0
1712,28,17,,0.0,0
1713,28,17,,0.0,0
1714,28,17,,0.0,0
1715,28,17,,0.0,0
1716,28,17,,0.0,0
1717,28,17,,0.0,0
1718,28,17,,0.0,0
1719,28,17,,0.0,0
1720,28,17,,0.0,0
1721,28,17,,0.0,0
1722,28,17,,0.0,0
1723,28,17,,0.0,0
1724,28,17,,0.0,0
1725,28,17,,0.0,0
1726,28,17,,0.0,0
1727,28,17,,0.0,0
1728,28,17,,0.0,0
1729,28,17,,0.0,0
1730,28,17,,0.0,0
1731,28,17,,0.0,0
1732,28,17,,0.0,0
1733,29,16,1,64.0,6
1734,29,16,2,51.0,2
1735,29,16,3,48.0,4
1736,29,16,4,44.0,2
1737,29,16,5,34.0,1
1738,29,16,6,25.0,0
1739,29,16,7,24.0,0
1740,29,16,8,19.0,0
1741,29,16,9,17.0,1
1742,29,16,10,17.0,0
1743,29,16,11,11.0,0
1744,29,16,12,11.0,0
1745,29,16,13,8.0,0
1746,29,16,14,8.0,0
1747,29,16,15,7.0,0
1748,29,16,16,4.0,0
1749,29,16,17,3.0,0
1750,29,16,18,2.0,0
1751,29,16,19,1.0,0
1752,29,16,20,1.0,0
1753,29,16,21,1.0,0
1754,29,16,,0.0,0
1755,29,16,,0.0,0
1756,29,16,,0.0,0
1757,29,16,,0.0,0
1758,29,16,,0.0,0
1759,29,16,,0.0,0
1760,29,16,,0.0,0
1761,29,16,,0.0,0
1762,29,16,,0.0,0
1763,29,16,,0.0,0
1764,29,16,,0.0,0
1765,29,16,,0.0,0
1766,29,16,,0.0,0
1767,29,16,,0.0,0
1768,29,16,,0.0,0
1769,29,16,,0.0,0
1770,29,16,,0.0,0
1771,30,15,1,51.0,3
1772,30,15,2,47.0,3
1773,30,15,3,40.0,4
1774,30,15,4,36.0,2
1775,30,15,5,29.0,1
1776,30,15,6,20.0,1
1777,30,15,7,20.0,0
1778,30,15,8,17.0,0
1779,30,15,9,15.0,0
1780,30,15,10,14.0,0
1781,30,15,11,14.0,0
1782,30,15,12,14.0,0
1783,30,15,13,9.0,1
1784,30,15,14,4.0,0
1785,30,15,15,3.0,0
1786,30,15,16,3.0,0
1787,30,15,17,3.0,0
1788,30,15,18,3.0,0
1789,30,15,19,2.0,0
1790,30,15,20,2.0,0
1791,30,15,21,1.0,0
1792,30,15,,0.0,0
1793,30,15,,0.0,0
1794,30,15,,0.0,0
1795,30,15,,0.0,0
1796,30,15,,0.0,0
1797,30,15,,0.0,0
1798,30,15,,0.0,0
1799,30,15,,0.0,0
1800,30,15,,0.0,0
1801,30,15,,0.0,0
1802,30,15,,0.0,0
1803,30,15,,0.0,0
1804,30,15,,0.0,0
1805,30,15,,0.0,0
1806,30,15,,0.0,0
1807,31,14,1,67.0,5
1808,31,14,2,54.0,3
1809,31,14,3,42.0,1
1810,31,14,4,34.0,1
1811,31,14,5,32.0,1
1812,31,14,6,29.0,2
1813,31,14,7,13.0,0
1814,31,14,8,9.0,1
1815,31,14,9,7.0,0
1816,31,14,10,6.0,0
1817,31,14,11,6.0,0
1818,31,14,12,6.0,0
1819,31,14,13,6.0,0
1820,31,14,14,6.0,0
1821,31,14,15,5.0,0
1822,31,14,16,5.0,0
1823,31,14,17,4.0,0
1824,31,14,18,4.0,0
1825,31,14,19,2.0,0
1826,31,14,20,1.0,0
1827,31,14,21,1.0,0
1828,31,14,,0.0,0
1829,31,14,,0.0,0
1830,31,14,,0.0,0
1831,31,14,,0.0,0
1832,31,14,,0.0,0
1833,31,14,,0.0,0
1834,31,14,,0.0,0
1835,31,14,,0.0,0
1836,31,14,,0.0,0
1837,31,14,,0.0,0
1838,31,14,,0.0,0
1839,31,14,,0.0,0
1840,31,14,,0.0,0
1841,31,14,,0.0,0
1842,31,14,,0.0,0
1843,31,14,,0.0,0
1844,31,14,,0.0,0
1845,31,14,,0.0,0
1846,31,14,,0.0,0
1847,31,14,,0.0,0
1848,32,15,1,50.0,3
1849,32,15,2,49.0,2
1850,32,15,3,46.0,2
1851,32,15,4,44.0,2
1852,32,15,5,43.0,3
1853,32,15,6,27.0,1
1854,32,15,7,25.0,2
1855,32,15,8,14.0,0
1856,32,15,9,11.0,0
1857,32,15,10,11.0,0
1858,32,15,11,10.0,0
1859,32,15,12,10.0,0
1860,32,15,13,9.0,0
1861,32,15,14,8.0,0
1862,32,15,15,7.0,0
1863,32,15,16,4.0,0
1864,32,15,17,3.0,0
1865,32,15,18,1.0,0
1866,32,15,19,1.0,0
1867,32,15,20,1.0,0
1868,32,15,21,1.0,0
1869,32,15,,0.0,0
1870,32,15,,0.0,0
1871,32,15,,0.0,0
1872,32,15,,0.0,0
1873,32,15,,0.0,0
1874,32,15,,0.0,0
1875,32,15,,0.0,0
1876,32,15,,0.0,0
1877,32,15,,0.0,0
1878,32,15,,0.0,0
1879,32,15,,0.0,0
1880,32,15,,0.0,0
1881,32,15,,0.0,0
1882,32,15,,0.0,0
1883,32,15,,0.0,0
1884,32,15,,0.0,0
1885,32,15,,0.0,0
1886,32,15,,0.0,0
1887,33,16,1,44.0,1
1888,33,16,2,39.0,2
1889,33,16,3,39.0,2
1890,33,16,4,34.0,2
1891,33,16,5,30.0,2
1892,33,16,6,28.0,2
1893,33,16,7,25.0,1
1894,33,16,8,25.0,1
1895,33,16,9,23.0,1
1896,33,16,10,21.0,1
1897,33,16,11,20.0,1
1898,33,16,12,15.0,0
1899,33,16,13,8.0,0
1900,33,16,14,7.0,0
1901,33,16,15,6.0,0
1902,33,16,16,6.0,0
1903,33,16,17,5.0,0
1904,33,16,18,5.0,0
1905,33,16,19,4.0,0
1906,33,16,20,3.0,0
1907,33,16,21,3.0,0
1908,33,16,22,2.0,0
1909,33,16,23,2.0,0
1910,33,16,24,2.0,0
1911,33,16,25,2.0,0
1912,33,16,26,1.0,0
1913,33,16,,0.0,0
1914,33,16,,0.0,0
1915,33,16,,0.0,0
1916,33,16,,0.0,0
1917,33,16,,0.0,0
1918,33,16,,0.0,0
1919,33,16,,0.0,0
1920,33,16,,0.0,0
1921,33,16,,0.0,0
1922,33,16,,0.0,0
1923,33,16,,0.0,0
1924,33,16,,0.0,0
1925,33,16,,0.0,0
1926,33,16,,0.0,0
1927,34,15,1,59.0,3
1928,34,15,2,57.0,4
1929,34,15,3,49.0,3
1930,34,15,4,40.0,1
1931,34,15,5,27.0,1
1932,34,15,6,22.0,1
1933,34,15,7,22.0,0
1934,34,15,8,15.0,0
1935,34,15,9,13.0,1
1936,34,15,10,12.0,0
1937,34,15,11,11.0,0
1938,34,15,12,10.0,1
1939,34,15,13,10.0,0
1940,34,15,14,9.0,0
1941,34,15,15,4.0,0
1942,34,15,16,3.0,0
1943,34,15,17,2.0,0
1944,34,15,18,2.0,0
1945,34,15,19,1.0,0
1946,34,15,20,1.0,0
1947,34,15,,0.0,0
1948,34,15,,0.0,0
1949,34,15,,0.0,0
1950,34,15,,0.0,0
1951,34,15,,0.0,0
1952,34,15,,0.0,0
1953,34,15,,0.0,0
1954,34,15,,0.0,0
1955,34,15,,0.0,0
1956,34,15,,0.0,0
1957,34,15,,0.0,0
1958,34,15,,0.0,0
1959,34,15,,0.0,0
1960,34,15,,0.0,0
1961,34,15,,0.0,0
1962,35,16,1,72.0,5
1963,35,16,2,71.5,7
1964,35,16,3,34.0,0
1965,35,16,4,30.5,1
1966,35,16,5,29.0,2
1967,35,16,6,27.0,0
1968,35,16,7,23.0,0
1969,35,16,8,20.5,1
1970,35,16,9,13.0,0
1971,35,16,10,13.0,0
1972,35,16,11,11.0,0
1973,35,16,12,9.0,0
1974,35,16,13,8.0,0
1975,35,16,14,5.0,0
1976,35,16,15,5.0,0
1977,35,16,16,3.0,0
1978,35,16,17,3.0,0
1979,35,16,18,3.0,0
1980,35,16,19,2.0,0
1981,35,16,20,1.0,0
1982,35,16,,0.0,0
1983,35,16,,0.0,0
1984,35,16,,0.0,0
1985,35,16,,0.0,0
1986,35,16,,0.0,0
1987,35,16,,0.0,0
1988,35,16,,0.0,0
1989,35,16,,0.0,0
1990,35,16,,0.0,0
1991,35,16,,0.0,0
1992,35,16,,0.0,0
1993,35,16,,0.0,0
1994,35,16,,0.0,0
1995,35,16,,0.0,0
1996,35,16,,0.0,0
1997,36,16,1,73.0,5
1998,36,16,2,53.0,2
1999,36,16,3,40.0,2
2000,36,16,4,38.0,2
2001,36,16,5,33.0,1
2002,36,16,6,31.0,2
2003,36,16,7,26.0,0
2004,36,16,8,21.0,1
2005,36,16,9,16.0,0
2006,36,16,10,14.0,1
2007,36,16,11,11.0,0
2008,36,16,12,11.0,0
2009,36,16,13,5.0,0
2010,36,16,14,5.0,0
2011,36,16,15,4.0,0
2012,36,16,16,4.0,0
